Timestamp,FLAGS,CO2,CO2_UNCOMP,PM1.0,PM2.5,PM4.0,PM10,PN0.5,PN1.0,PN2.5,PN4.0,PN10.0,TempC,RH,VOC,NOX,PRESSURE
1763757645,3,881,844,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.19,53.09,0,0,982
1763757843,3,882,845,0.50,0.60,0.60,0.60,3.59,4.30,4.30,4.30,4.30,21.18,54.70,0,0,982
1763758041,3,900,862,1.20,2.50,3.59,4.09,5.00,7.90,9.19,9.39,9.50,21.22,56.15,0,0,982
1763758239,3,889,852,0.50,2.08,3.50,4.09,0.00,2.00,3.70,4.00,4.00,21.26,56.20,0,0,982
1763758437,3,910,872,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.31,56.31,0,0,982
1763758635,3,903,865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.35,55.77,0,0,982
1763758833,3,903,865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.40,55.54,0,0,982
1763759031,3,914,876,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,55.47,0,0,982
1763759231,3,920,881,1.29,2.70,3.79,4.30,5.59,8.80,10.10,10.30,10.39,21.45,55.72,0,0,982
1763759429,3,914,876,0.60,2.20,3.70,4.30,0.10,2.70,4.40,4.69,4.69,21.51,55.79,0,0,982
1763759627,3,894,856,0.60,1.00,1.29,1.39,3.40,4.59,4.90,5.00,5.00,21.52,54.97,0,0,982
1763759825,3,920,881,0.80,0.90,0.90,0.90,5.40,6.50,6.50,6.50,6.50,21.52,55.72,0,0,982
1763760023,3,948,908,0.70,1.00,1.29,1.39,4.09,5.30,5.59,5.59,5.69,21.54,55.86,0,0,982
1763760221,3,955,915,0.50,0.90,1.20,1.29,2.79,3.90,4.30,4.30,4.30,21.56,54.88,0,0,982
1763760419,3,907,869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.56,54.77,0,0,982
1763760617,3,961,921,0.50,1.00,1.29,1.50,2.50,3.59,4.00,4.09,4.09,21.54,54.70,0,0,982
1763760815,3,945,905,0.60,2.40,3.79,4.50,0.40,3.20,5.00,5.19,5.30,21.51,54.59,0,0,982
1763761013,3,944,904,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.49,54.41,0,0,982
1763761211,3,928,889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.46,54.43,0,0,982
1763761409,3,946,906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.42,54.36,0,0,982
1763761607,3,931,892,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,54.15,0,0,982
1763761805,3,941,902,1.10,4.90,8.19,9.60,0.00,5.00,8.80,9.50,9.60,21.38,54.22,0,0,982
1763762003,3,946,906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.38,54.22,0,0,982
1763762201,3,949,909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.35,54.18,0,0,982
1763762399,3,940,900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.35,54.04,0,0,982
1763762597,3,955,915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.31,54.02,0,0,982
1763762795,3,944,904,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.31,53.97,0,0,982
1763762993,3,954,914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.27,54.06,0,0,982
1763763191,3,957,917,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.29,53.65,0,0,982
1763763389,3,928,889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.26,53.45,0,0,982
1763763587,3,933,894,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.25,53.58,0,0,982
1763763785,3,941,901,0.60,2.20,3.50,4.09,0.20,2.79,4.40,4.69,4.69,21.25,53.65,0,0,982
1763763983,3,927,888,0.60,0.70,0.70,0.70,4.19,5.00,5.00,5.00,5.00,21.23,53.50,0,0,982
1763764181,3,904,866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.22,53.36,0,0,982
1763764379,3,930,891,0.60,0.60,0.60,0.60,4.00,4.80,4.80,4.80,4.80,21.20,53.25,0,0,982
1763764577,3,919,880,0.50,2.08,3.50,4.09,0.00,2.00,3.70,4.00,4.00,21.19,53.16,0,0,982
1763764775,3,935,896,0.50,2.00,3.09,3.70,0.50,2.79,4.19,4.50,4.50,21.19,53.27,0,0,982
1763764973,3,923,884,0.60,0.60,0.60,0.60,4.00,4.80,4.80,4.80,4.80,21.17,53.27,0,0,982
1763765171,3,945,905,0.60,0.60,0.60,0.60,3.70,4.50,4.50,4.50,4.50,21.15,53.00,0,0,982
1763765369,3,919,880,0.60,2.40,3.79,4.50,0.40,3.20,5.00,5.19,5.30,21.15,52.95,0,0,981
1763765567,3,953,912,1.20,1.90,2.50,2.79,6.59,8.80,9.50,9.69,9.69,21.15,52.93,0,0,981
1763765765,3,943,903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.14,53.04,0,0,981
1763765963,3,947,907,0.60,1.70,2.59,3.09,1.60,3.70,4.80,4.90,5.00,21.15,53.06,0,0,981
1763766161,3,940,900,0.60,2.40,3.90,4.50,0.40,3.29,5.00,5.30,5.40,21.15,52.99,0,0,981
1763766359,3,960,919,0.50,2.40,4.00,4.69,0.00,2.00,3.90,4.19,4.19,21.17,52.65,0,0,981
1763766557,3,927,888,0.50,0.50,0.50,0.50,3.29,3.90,3.90,3.90,3.90,21.14,51.50,0,0,981
1763766755,3,971,930,0.60,0.70,0.80,0.90,3.40,4.19,4.30,4.40,4.40,21.09,50.18,0,0,981
1763766953,3,971,930,0.60,2.29,3.70,4.30,0.40,3.09,4.69,5.00,5.09,21.00,49.02,0,0,981
1763767151,3,974,933,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.86,48.04,0,0,981
1763767349,3,966,925,0.50,0.90,1.10,1.20,2.90,4.00,4.30,4.30,4.30,20.67,47.63,0,0,981
1763767547,3,946,906,0.60,2.90,4.80,5.69,0.00,2.59,4.80,5.19,5.30,20.47,49.63,0,0,981
1763767745,3,959,918,0.60,0.60,0.60,0.60,3.70,4.50,4.50,4.50,4.50,20.34,51.79,0,0,981
1763767943,3,953,912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.25,51.27,0,0,981
1763768141,3,960,919,0.60,2.79,4.59,5.50,0.00,2.70,4.80,5.19,5.30,20.14,50.04,0,0,981
1763768339,3,944,904,0.60,0.60,0.60,0.60,3.70,4.50,4.50,4.50,4.50,20.04,48.88,0,0,981
1763768537,3,954,913,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.88,48.72,0,0,981
1763768735,3,963,922,0.50,0.80,1.00,1.10,2.59,3.50,3.79,3.79,3.79,19.78,51.11,0,0,981
1763768933,3,951,911,0.60,0.60,0.60,0.60,4.00,4.80,4.80,4.80,4.80,19.71,53.13,0,0,981
1763769131,3,943,903,1.29,5.90,9.89,11.69,0.00,5.30,10.00,10.80,10.89,19.69,52.77,0,0,981
1763769329,3,918,879,0.60,0.60,0.60,0.60,3.70,4.50,4.50,4.50,4.50,19.64,51.25,0,0,981
1763769529,3,929,889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.59,49.95,0,0,981
1763769727,3,914,875,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.46,51.11,0,0,981
1763769925,3,919,880,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.40,53.65,0,0,981
1763770123,3,932,892,0.60,0.70,0.70,0.70,4.19,5.00,5.00,5.00,5.00,19.35,55.09,0,0,981
1763770321,3,918,879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.30,53.41,0,0,981
1763770519,3,918,879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.22,51.90,0,0,981
1763770717,3,925,885,0.60,2.40,3.79,4.50,0.40,3.20,5.00,5.19,5.30,19.09,52.56,0,0,981
1763770915,3,948,907,0.50,0.50,0.50,0.50,3.40,4.09,4.09,4.09,4.09,18.98,55.02,0,0,981
1763771113,3,937,897,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.92,56.86,0,0,981
1763771311,3,927,887,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.93,56.25,0,0,981
1763771509,3,928,888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.92,54.22,0,0,981
1763771707,3,906,867,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.83,52.84,0,0,981
1763771905,3,915,876,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.69,55.11,0,0,981
1763772103,3,923,883,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,56.97,0,0,981
1763772301,3,904,865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,58.13,0,0,981
1763772499,3,902,863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.68,57.40,0,0,981
1763772697,3,913,874,0.50,0.80,1.10,1.20,2.79,3.79,4.00,4.09,4.09,18.69,55.15,0,0,981
1763772895,3,908,869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.64,54.06,0,0,981
1763773093,3,897,858,1.10,1.20,1.20,1.20,7.59,9.00,9.00,9.00,9.00,18.56,56.06,0,0,981
1763773291,3,901,862,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,57.86,0,0,981
1763773489,3,882,844,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,58.79,0,0,981
1763773687,3,888,850,0.60,1.29,1.90,2.20,2.08,3.70,4.40,4.50,4.59,18.51,59.43,0,0,981
1763773885,3,882,844,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,56.99,0,0,981
1763774083,3,870,832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.55,54.88,0,0,981
1763774281,3,887,849,0.60,2.40,3.79,4.50,0.40,3.20,5.00,5.19,5.30,18.46,56.38,0,0,981
1763774479,3,869,832,0.60,2.40,3.90,4.50,0.40,3.29,5.00,5.30,5.40,18.43,58.09,0,0,981
1763774677,3,858,821,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.42,58.90,0,0,981
1763774875,3,864,827,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,59.34,0,0,981
1763775073,3,869,831,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,59.65,0,0,981
1763775271,3,851,814,0.60,2.40,3.79,4.50,0.40,3.20,5.00,5.19,5.30,18.50,57.11,0,0,981
1763775469,3,851,814,0.60,1.10,1.60,1.79,2.90,4.19,4.69,4.80,4.80,18.46,55.11,0,0,980
1763775667,3,866,828,0.50,0.60,0.60,0.60,3.59,4.19,4.19,4.19,4.19,18.38,57.00,0,0,980
1763775865,3,859,822,0.60,3.00,4.90,5.80,0.00,2.70,5.00,5.40,5.50,18.34,58.50,0,0,981
1763776063,3,849,812,0.60,0.70,0.70,0.70,4.19,5.00,5.00,5.00,5.00,18.34,59.02,0,0,980
1763776261,3,847,810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.34,59.18,0,0,980
1763776459,3,859,821,0.60,2.20,3.59,4.19,0.40,3.00,4.59,4.90,4.90,18.37,59.15,0,0,980
1763776657,3,862,824,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.43,57.47,0,0,980
1763776855,3,837,800,0.60,3.00,5.00,5.90,0.00,2.50,4.80,5.19,5.30,18.45,55.13,0,0,980
1763777053,3,834,798,0.50,0.50,0.50,0.50,3.09,3.70,3.70,3.70,3.70,18.37,55.88,0,0,980
1763777251,3,865,827,0.60,2.20,3.59,4.19,0.40,3.00,4.59,4.90,4.90,18.30,57.77,0,0,980
1763777449,3,848,811,0.60,2.79,4.69,5.59,0.00,2.29,4.59,5.00,5.00,18.28,58.38,0,0,980
1763777647,3,839,802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.28,58.49,0,0,980
1763777845,3,852,815,1.20,1.20,1.20,1.20,7.80,9.19,9.30,9.30,9.30,18.30,58.41,0,0,980
1763778043,3,825,789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.35,58.25,0,0,980
1763778241,3,828,792,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.40,57.24,0,0,980
1763778439,3,828,792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,54.93,0,0,980
1763778637,3,834,797,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.39,54.90,0,0,980
1763778835,3,830,794,0.50,0.50,0.50,0.50,3.40,4.09,4.09,4.09,4.09,18.31,56.90,0,0,980
1763779033,3,821,785,0.60,2.70,4.50,5.30,0.00,2.59,4.69,5.09,5.19,18.26,57.59,0,0,980
1763779231,3,829,792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,57.65,0,0,980
1763779429,3,833,796,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.29,57.54,0,0,980
1763779627,3,811,775,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.31,57.41,0,0,980
1763779827,3,812,776,1.20,1.90,2.50,2.79,6.59,8.80,9.50,9.69,9.69,18.37,57.18,0,0,980
1763780025,3,834,797,0.60,2.08,3.40,4.00,0.70,3.20,4.69,5.00,5.00,18.42,56.95,0,0,980
1763780223,3,827,790,0.50,0.50,0.50,0.50,3.09,3.70,3.70,3.70,3.70,18.45,56.91,0,0,980
1763780421,3,838,801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,55.59,0,0,980
1763780619,3,815,779,0.50,1.20,1.79,2.00,1.90,3.40,4.00,4.19,4.19,18.45,53.61,0,0,980
1763780817,3,821,785,0.60,2.90,4.80,5.69,0.00,2.59,4.80,5.19,5.30,18.36,55.54,0,0,980
1763781015,3,803,768,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.29,56.61,0,0,980
1763781213,3,811,775,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.23,56.84,0,0,980
1763781411,3,804,768,0.50,2.40,4.00,4.69,0.00,2.29,4.19,4.50,4.59,18.22,56.81,0,0,980
1763781609,3,812,776,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.23,56.84,0,0,980
1763781807,3,787,752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.28,56.68,0,0,980
1763782005,3,811,775,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.30,56.68,0,0,980
1763782203,3,811,775,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.33,56.66,0,0,980
1763782401,3,800,764,0.50,1.90,3.20,3.70,0.20,2.50,3.90,4.19,4.19,18.36,56.61,0,0,980
1763782599,3,788,753,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.39,56.43,0,0,980
1763782797,3,789,754,0.60,2.70,4.50,5.30,0.00,2.59,4.69,5.09,5.19,18.45,56.27,0,0,980
1763782995,3,778,743,0.50,0.60,0.60,0.60,3.50,4.19,4.19,4.19,4.19,18.45,56.18,0,0,980
1763783193,3,796,761,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.47,54.34,0,0,980
1763783391,3,795,760,1.00,1.00,1.00,1.00,6.59,7.80,7.80,7.80,7.80,18.40,53.97,0,0,980
1763783589,3,788,753,0.60,2.79,4.59,5.50,0.00,2.70,4.80,5.19,5.30,18.29,55.72,0,0,980
1763783787,3,792,757,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.21,56.24,0,0,980
1763783985,3,786,751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,56.27,0,0,980
1763784183,3,772,737,0.50,0.50,0.50,0.50,3.40,4.09,4.09,4.09,4.09,18.20,56.29,0,0,980
1763784381,3,785,750,0.60,2.00,3.29,3.79,0.50,2.90,4.40,4.59,4.69,18.20,56.25,0,0,980
1763784579,3,789,754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.22,56.22,0,0,980
1763784777,3,796,760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.26,56.38,0,0,979
1763784975,3,804,768,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.28,56.34,0,0,979
1763785173,3,777,742,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.31,56.02,0,0,979
1763785371,3,782,747,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.32,55.88,0,0,979
1763785569,3,788,752,0.50,2.20,3.70,4.40,0.00,2.08,3.90,4.19,4.19,18.37,55.77,0,0,979
1763785767,3,793,757,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.38,55.93,0,0,979
1763785965,3,786,750,0.60,0.70,0.70,0.70,4.19,5.00,5.00,5.00,5.00,18.39,55.88,0,0,979
1763786163,3,765,730,0.60,3.00,4.90,5.80,0.00,2.70,5.00,5.40,5.50,18.42,55.70,0,0,979
1763786361,3,777,742,0.50,1.20,1.70,2.00,2.20,3.59,4.19,4.30,4.30,18.43,55.61,0,0,979
1763786559,3,769,734,0.60,2.08,3.40,4.00,0.40,2.90,4.40,4.69,4.69,18.44,55.45,0,0,979
1763786757,3,773,738,0.60,1.00,1.20,1.39,3.20,4.40,4.69,4.80,4.80,18.44,55.59,0,0,979
1763786955,3,773,738,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,55.61,0,0,979
1763787153,3,779,743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.48,55.40,0,0,979
1763787351,3,758,723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.47,55.29,0,0,979
1763787549,3,761,726,0.50,0.60,0.60,0.60,3.59,4.30,4.30,4.30,4.30,18.48,55.20,0,0,979
1763787747,3,782,746,0.50,0.50,0.50,0.50,3.40,4.09,4.09,4.09,4.09,18.48,55.43,0,0,979
1763787945,3,786,750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.49,55.47,0,0,978
1763788143,3,770,734,0.50,2.40,4.00,4.69,0.00,2.20,4.09,4.40,4.40,18.50,55.20,0,0,978
1763788341,3,774,738,0.60,0.70,0.70,0.70,4.09,4.90,4.90,4.90,4.90,18.51,55.02,0,0,978
1763788539,3,762,726,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.51,55.09,0,0,978
1763788737,3,787,750,0.60,2.29,3.70,4.40,0.30,3.00,4.59,4.90,5.00,18.51,55.13,0,0,978
1763788935,3,776,740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,55.18,0,0,978
1763789133,3,766,730,0.50,1.20,1.70,2.00,1.90,3.20,3.90,4.00,4.00,18.52,55.02,0,0,978
1763789331,3,762,726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,54.95,0,0,978
1763789529,3,766,730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,54.99,0,0,978
1763789727,3,760,724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,55.02,0,0,978
1763789925,3,768,732,0.50,1.29,1.90,2.08,2.00,3.50,4.19,4.40,4.40,18.54,55.02,0,0,978
1763790125,3,771,735,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.56,54.81,0,0,978
1763790323,3,755,720,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.53,54.68,0,0,978
1763790521,3,764,728,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.54,54.74,0,0,978
1763790719,3,756,720,0.60,0.70,0.70,0.70,4.19,5.00,5.00,5.00,5.00,18.57,54.77,0,0,978
1763790917,3,758,722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.55,54.88,0,0,978
1763791115,3,759,723,0.60,3.09,5.09,6.09,0.00,2.59,5.00,5.40,5.50,18.57,54.58,0,0,978
1763791313,3,743,708,1.00,1.10,1.10,1.10,6.69,7.90,8.00,8.00,8.00,18.54,54.49,0,0,978
1763791511,3,773,737,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.56,54.63,0,0,978
1763791709,3,762,726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.56,54.68,0,0,978
1763791907,3,756,720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57,54.59,0,0,978
1763792105,3,751,715,0.60,0.60,0.60,0.60,3.90,4.59,4.59,4.59,4.59,18.55,54.49,0,0,978
1763792303,3,736,701,0.60,1.29,1.90,2.20,2.70,4.30,5.00,5.09,5.09,18.56,54.31,0,0,978
1763792501,3,761,725,0.50,0.60,0.60,0.60,3.59,4.30,4.30,4.30,4.30,18.55,54.43,0,0,978
1763792699,3,760,724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.55,54.52,0,0,977
1763792897,3,759,723,0.60,0.70,0.70,0.70,4.19,5.00,5.00,5.00,5.00,18.53,54.45,0,0,977
1763793095,3,753,717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,54.31,0,0,977
1763793293,3,751,715,0.50,2.29,3.79,4.50,0.00,2.08,3.90,4.19,4.19,18.51,54.33,0,0,977
1763793491,3,746,711,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.54,54.34,0,0,977
1763793689,3,771,734,0.60,0.60,0.60,0.60,4.00,4.80,4.80,4.80,4.80,18.52,54.43,0,0,978
1763793887,3,742,707,0.60,0.60,0.60,0.60,4.00,4.80,4.80,4.80,4.80,18.49,54.34,0,0,978
1763794085,3,746,711,0.50,2.40,4.00,4.80,0.00,2.40,4.19,4.59,4.59,18.48,54.18,0,0,978
1763794283,3,735,700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,54.20,0,0,977
1763794481,3,733,698,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.48,54.34,0,0,977
1763794679,3,750,714,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.51,54.29,0,0,977
1763794877,3,748,712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,54.29,0,0,977
1763795075,3,750,714,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.48,54.04,0,0,977
1763795273,3,755,719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,54.25,0,0,977
1763795471,3,734,699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.46,54.20,0,0,977
1763795669,3,762,726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.43,54.33,0,0,977
1763795867,3,717,683,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.43,54.20,0,0,977
1763796065,3,745,710,0.50,2.59,4.40,5.19,0.00,2.20,4.19,4.59,4.69,18.43,54.04,0,0,978
1763796263,3,742,707,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.45,54.02,0,0,978
1763796461,3,750,714,0.60,1.29,1.79,2.00,2.50,4.00,4.69,4.80,4.80,18.42,54.11,0,0,977
1763796659,3,748,712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.43,54.13,0,0,977
1763796857,3,733,698,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.42,54.11,0,0,977
1763797055,3,732,697,0.60,2.70,4.50,5.40,0.00,2.40,4.59,4.90,5.00,18.41,54.15,0,0,977
1763797253,3,737,702,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.38,54.04,0,0,978
1763797451,3,728,693,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.42,53.99,0,0,978
1763797649,3,741,706,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.41,54.06,0,0,978
1763797847,3,752,716,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.39,54.15,0,0,978
1763798055,3,0,0,0.60,2.29,3.70,4.40,0.50,3.20,4.90,5.19,5.19,18.39,54.18,0,0,978
1763798228,3,783,749,0.10,0.10,0.10,0.10,0.40,0.50,0.50,0.50,0.50,19.08,51.95,59,1,980
1763798404,3,778,744,0.00,0.00,0.00,0.00,0.30,0.30,0.30,0.30,0.30,19.43,52.11,93,1,980
1763798591,3,778,744,0.10,0.10,0.10,0.10,0.50,0.60,0.60,0.60,0.60,20.32,49.24,98,1,980
1763798762,3,779,745,0.20,0.20,0.20,0.20,1.20,1.50,1.50,1.50,1.50,21.30,46.31,98,1,980
1763798949,3,781,747,0.40,0.40,0.40,0.40,2.40,2.90,2.90,2.90,2.90,22.11,43.31,93,1,980
1763799125,3,781,747,0.20,0.20,0.20,0.20,1.39,1.70,1.70,1.70,1.70,22.64,43.70,100,1,980
1763799297,3,783,749,0.10,0.10,0.10,0.10,0.50,0.60,0.60,0.60,0.60,23.05,43.72,100,1,980
1763799484,3,799,764,0.10,0.20,0.20,0.20,1.00,1.20,1.20,1.20,1.20,23.36,43.93,101,1,980
1763799668,3,803,768,0.70,0.70,0.70,0.70,4.59,5.50,5.50,5.50,5.50,23.61,41.34,94,1,980
1763799844,3,769,736,4.90,5.19,5.19,5.19,32.29,38.40,38.50,38.50,38.59,23.79,38.40,91,1,981
1763800029,3,732,700,6.80,7.09,7.09,7.09,44.90,53.29,53.50,53.50,53.50,23.87,36.54,98,1,981
1763800204,3,706,675,5.30,5.59,5.59,5.59,35.09,41.70,41.79,41.79,41.79,23.90,34.93,100,1,981
1763800390,3,684,655,26.10,28.00,28.50,28.79,170.39,203.39,204.69,204.80,204.89,23.84,35.72,101,1,981
1763800562,3,670,641,18.60,20.20,20.79,21.00,121.40,145.19,146.30,146.50,146.60,23.73,35.22,99,1,981
1763800737,3,659,631,10.89,11.39,11.39,11.39,71.59,85.09,85.30,85.30,85.40,23.63,34.95,98,1,981
1763800924,3,645,617,11.69,13.69,14.89,15.39,74.00,90.09,91.80,92.09,92.09,23.53,35.52,99,1,981
1763801096,3,637,610,8.60,10.30,11.30,11.80,54.29,66.50,67.90,68.09,68.19,23.45,35.72,97,1,981
1763801283,3,629,602,3.70,4.19,4.59,4.69,23.39,28.39,28.89,29.00,29.00,23.39,35.95,89,1,981
1763801469,3,621,594,5.30,6.00,6.30,6.50,34.09,41.20,41.70,41.79,41.79,23.33,36.18,161,1,981
1763801641,3,615,589,2.40,2.70,2.79,2.90,15.69,18.79,19.10,19.10,19.10,23.26,35.00,243,1,981
1763801816,3,611,585,1.60,1.70,1.79,1.79,10.60,12.60,12.69,12.69,12.69,23.19,35.38,232,1,981
1763802004,3,608,582,1.10,1.10,1.10,1.10,7.00,8.39,8.39,8.39,8.39,23.10,36.75,199,1,981
